GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,RoundCounter(RoundCounter),Kills(Barghest Minion 1),Kills(Hero 1),Kills(Barghest Minion 3),Kills(Barghest Minion 2),Kills(Hero 3),Kills(Hero 2),Kills(Hero 4),Kills(Goblin Minion 3),Kills(Goblin Minion 4),Kills(Goblin Minion 1),Kills(Goblin Minion 2),Kills(Goblin Master),Kills(Barghest Master),Positions(Barghest Minion 1),Positions(Hero 1),Positions(Barghest Minion 3),Positions(Barghest Minion 2),Positions(Hero 3),Positions(Hero 2),Positions(Hero 4),Positions(Goblin Minion 3),Positions(Goblin Minion 4),Positions(Goblin Minion 1),Positions(Goblin Minion 2),Positions(Goblin Master),Positions(Barghest Master),HealthPoints(Hero 1 HP),HealthPoints(Goblin Master HP),HealthPoints(Overlord Fatigue),HealthPoints(Goblin Minion 1 HP),HealthPoints(Goblin Minion 2 HP),HealthPoints(Hero 3 HP),HealthPoints(Hero 4 HP),HealthPoints(Goblin Minion 3 HP),HealthPoints(Goblin Minion 4 HP),HealthPoints(Hero 2 HP),HealthPoints(Barghest Minion 2 HP),HealthPoints(Barghest Minion 1 HP),HealthPoints(Barghest Minion 3 HP),HealthPoints(Barghest Master HP),GameScore(LeaderGap),GameScore(PlayerName-0),GameScore(Player-1),GameScore(Average),GameScore(Player-0),GameScore(Player-3),GameScore(Player-2),GameScore(PlayerName-1),GameScore(PlayerName-2),GameScore(PlayerName-3)
2041377446,Descent2e,3,ROUND_OVER,254,10,4,429,,,,,,,,,,,,,,,"(9,6)","(11,5)",,"(10,3)","(10,7)","(9,4)",,"(5,15)",,"(3,17)","(5,14)","(3,15)","(11,6)",8,4,7,2,2,8,,2,,9,6,6,,2,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
2056949890,Descent2e,0,ROUND_OVER,123,10,4,430,,,,,,,,,,,,,,,"(9,4)","(8,8)",,"(6,2)","(9,8)","(8,7)",,"(4,13)",,"(4,12)","(4,15)","(5,12)","(10,6)",8,4,1,2,2,10,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
2056949890,Descent2e,1,ROUND_OVER,165,10,4,430,,,,,,,,,,,,,,,"(9,4)","(8,8)",,"(6,2)","(8,4)","(8,7)",,"(3,16)",,"(6,15)","(4,15)","(4,14)","(10,6)",8,4,3,2,2,10,,2,,10,6,6,,5,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
2056949890,Descent2e,2,ROUND_OVER,211,10,4,430,,,,,,,,,,,,,,,"(9,4)","(9,8)",,"(6,2)","(7,3)","(8,8)",,"(3,16)",,"(6,15)","(4,15)","(4,14)","(10,6)",8,4,5,2,2,10,,2,,10,6,6,,5,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
2056949890,Descent2e,3,ROUND_OVER,265,10,4,430,,,,,,,,,,,,,,,"(9,4)","(8,7)",,"(6,2)","(8,3)","(8,8)",,"(3,16)",,"(6,15)","(4,15)","(4,14)","(10,6)",8,4,7,2,2,10,,2,,10,6,6,,5,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-536737766,Descent2e,0,ROUND_OVER,106,10,4,431,,,,,,,,,,,,,,,"(11,6)","(8,8)",,"(6,3)","(5,4)","(9,8)",,"(3,8)",,"(5,12)","(4,7)","(3,14)","(9,6)",8,4,1,2,2,10,,2,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-536737766,Descent2e,1,ROUND_OVER,154,10,4,431,,,,,,,,,,,,,,,"(11,6)","(8,8)",,"(6,3)","(5,4)","(9,8)",,"(5,13)",,"(6,14)","(4,12)","(3,14)","(9,6)",8,4,3,2,2,5,,2,,8,6,6,,7,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-536737766,Descent2e,2,ROUND_OVER,215,9,4,431,,,,,,,,,,,,,,Barghest master (53514002) defeated by Leoric of the Book (53513938),"(9,2)","(8,8)",,"(6,3)","(5,4)","(9,6)",,"(5,14)",,"(6,14)","(4,15)","(3,14)",Dead,8,4,5,2,2,2,,2,,8,6,6,,Dead,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
-536737766,Descent2e,3,ROUND_OVER,284,9,4,431,,,,,,,,,,,,,,,"(9,2)","(6,2)",,"(6,3)","(5,4)","(11,4)",,"(5,14)",,"(6,14)","(4,15)","(3,14)",Dead,5,4,7,2,2,2,,2,,8,6,6,,Dead,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
1206104033,Descent2e,0,ROUND_OVER,103,10,4,432,,,,,,,,,,,,,,,"(8,6)","(6,5)",,"(10,3)","(7,4)","(7,5)",,"(4,11)",,"(4,9)","(5,15)","(5,12)","(7,2)",11,4,1,2,2,8,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1206104033,Descent2e,1,ROUND_OVER,150,10,4,432,,,,,,,,,,,,,,,"(8,6)","(6,3)",,"(10,3)","(7,5)","(8,3)",,"(3,16)",,"(4,14)","(5,15)","(6,15)","(7,2)",14,4,3,2,2,6,,2,,12,6,6,,3,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1206104033,Descent2e,2,ROUND_OVER,179,9,4,432,,,,,,,,,,,,,,Barghest master (53678811) defeated by Grisban the Thirsty (53678732),"(8,6)","(6,4)",,"(10,3)","(7,5)","(9,2)",,"(3,16)",,"(4,14)","(5,15)","(6,15)",Dead,14,4,5,2,2,4,,2,,11,6,6,,Dead,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
1206104033,Descent2e,3,ROUND_OVER,219,9,4,432,,,,,,,,,,,,,,,"(8,6)","(7,4)",,"(10,3)","(8,3)","(9,4)",,"(3,16)",,"(4,14)","(5,15)","(6,15)",Dead,14,4,7,2,2,4,,2,,12,6,6,,Dead,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-98237223,Descent2e,0,ROUND_OVER,99,10,4,433,,,,,,,,,,,,,,,"(8,6)","(7,5)",,"(6,2)","(7,3)","(7,7)",,"(3,7)",,"(4,8)","(4,11)","(4,15)","(11,4)",6,4,1,2,2,12,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-98237223,Descent2e,1,ROUND_OVER,147,10,4,433,,,,,,,,,,,,,,,"(8,6)","(7,5)",,"(6,2)","(7,2)","(7,7)",,"(3,17)",,"(5,16)","(4,16)","(4,15)","(11,4)",10,4,3,2,2,12,,2,,8,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-98237223,Descent2e,2,ROUND_OVER,187,10,4,433,,,,,,,,,,,,,,,"(8,6)","(7,5)",,"(6,2)","(7,3)","(7,7)",,"(3,17)",,"(5,16)","(4,16)","(4,15)","(11,4)",10,4,5,2,2,12,,2,,8,6,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-98237223,Descent2e,3,ROUND_OVER,233,10,4,433,,,,,,,,,,,,,,,"(8,6)","(7,2)",,"(6,2)","(7,5)","(7,7)",,"(3,17)",,"(5,16)","(4,16)","(4,15)","(11,4)",7,4,7,2,2,12,,2,,7,4,6,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
940001328,Descent2e,0,ROUND_OVER,103,10,4,434,,,,,,,,,,,,,,,"(9,4)","(5,5)",,"(8,6)","(6,6)","(5,6)",,"(2,7)",,"(4,16)","(4,9)","(5,14)","(7,4)",12,4,1,2,2,10,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
940001328,Descent2e,1,ROUND_OVER,154,10,4,434,,,,,,,,,,,,,,,"(10,4)","(6,4)",,"(8,4)","(6,5)","(7,3)",,"(5,12)",,"(4,16)","(4,14)","(5,14)","(7,4)",12,4,3,2,2,8,,2,,9,6,6,,4,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
940001328,Descent2e,2,ROUND_OVER,196,10,4,434,,,,,,,,,,,,,,,"(10,4)","(6,3)",,"(8,4)","(7,2)","(9,3)",,"(5,15)",,"(4,16)","(4,14)","(5,14)","(7,4)",12,4,5,2,2,8,,2,,10,6,6,,1,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
940001328,Descent2e,3,ROUND_OVER,238,9,4,434,,,,,,,,,,,,,,Barghest master (53910628) defeated by Syndrael (53910550),"(10,4)","(7,5)",,"(8,4)","(7,3)","(10,3)",,"(5,15)",,"(4,16)","(4,14)","(5,14)",Dead,12,4,7,2,2,5,,2,,6,6,6,,Dead,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-2093316461,Descent2e,0,ROUND_OVER,108,10,4,435,,,,,,,,,,,,,,,"(6,5)","(5,5)",,"(7,3)","(6,4)","(4,7)",,"(4,12)",,"(4,15)","(3,16)","(4,14)","(9,6)",10,4,1,2,1,6,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-2093316461,Descent2e,1,ROUND_OVER,149,10,4,435,,,,,,,,,,,,,,,"(6,5)","(5,5)",,"(7,3)","(7,5)","(5,6)",,"(4,17)",,"(4,15)","(3,16)","(4,14)","(9,6)",10,4,3,2,1,5,,2,,12,2,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-2093316461,Descent2e,2,ROUND_OVER,186,9,4,435,,,,,Barghest minion 2 (54049784) defeated by Widow Tarha (54049685),,Jain Fairwood (54049712) defeated by Barghest minion 1 (54049774),,,,,,,,"(6,5)","(5,5)",,Dead,"(7,4)","(5,4)",,"(4,17)",,"(4,15)","(3,16)","(4,14)","(9,6)",10,4,5,2,1,0,,2,,12,Dead,6,,8,3.8095238095238093,OSLA,-1.9047619047619047,-0.9523809523809523,1.9047619047619047,-1.9047619047619047,-1.9047619047619047,OSLA,OSLA,OSLA
-2093316461,Descent2e,3,ROUND_OVER,223,9,4,435,,,,,,,,,,,,,,,"(6,5)","(5,5)",,Dead,"(6,4)","(5,4)",,"(4,17)",,"(4,15)","(3,16)","(4,14)","(9,6)",10,4,7,2,1,4,,2,,12,Dead,3,,8,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
619642517,Descent2e,0,ROUND_OVER,110,10,4,436,,,,,,,,,,,,,,,"(9,5)","(7,3)",,"(8,2)","(5,4)","(9,2)",,"(3,10)",,"(4,13)","(4,12)","(5,12)","(6,2)",8,4,0,2,2,11,,2,,10,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
619642517,Descent2e,1,ROUND_OVER,159,10,4,436,,,,,,,,,,,,,,,"(9,5)","(7,3)",,"(8,2)","(7,2)","(9,3)",,"(3,14)",,"(3,16)","(6,14)","(4,14)","(6,2)",5,4,1,2,2,11,,2,,10,6,6,,7,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
619642517,Descent2e,2,ROUND_OVER,202,10,4,436,,,,,,,,,,,,,,,"(9,5)","(7,3)",,"(8,2)","(6,4)","(8,4)",,"(3,14)",,"(3,16)","(6,14)","(4,14)","(6,2)",2,4,3,2,2,11,,2,,7,6,4,,2,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
619642517,Descent2e,3,ROUND_OVER,237,9,4,436,,,Leoric of the Book (54179163) defeated by Barghest minion 1 (54179251),,,,,,,,,,,Barghest master (54179241) defeated by Syndrael (54179190),"(9,5)","(10,4)",,"(8,2)","(7,3)","(9,4)",,"(3,14)",,"(3,16)","(6,14)","(4,14)",Dead,0,4,5,2,2,11,,2,,9,6,4,,Dead,3.8095238095238093,OSLA,-1.9047619047619047,-0.9523809523809523,1.9047619047619047,-1.9047619047619047,-1.9047619047619047,OSLA,OSLA,OSLA
619642517,Descent2e,4,ROUND_OVER,259,9,4,436,,,,,,,,,,,,,,,"(9,5)","(10,4)",,"(8,2)","(7,3)","(8,4)",,"(3,14)",,"(3,16)","(6,14)","(4,14)",Dead,4,4,7,2,2,10,,2,,9,2,4,,Dead,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
1409988469,Descent2e,0,ROUND_OVER,109,10,4,437,,,,,,,,,,,,,,,"(9,2)","(4,6)",,"(10,3)","(7,3)","(7,2)",,"(4,12)",,"(4,10)","(5,14)","(5,13)","(8,2)",10,4,1,2,2,8,,2,,8,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1409988469,Descent2e,1,ROUND_OVER,165,10,4,437,,,,,,,,,,,,,,,"(9,2)","(6,4)",,"(10,3)","(7,3)","(7,2)",,"(6,16)",,"(6,15)","(5,14)","(3,15)","(8,2)",10,4,3,2,2,8,,2,,8,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1409988469,Descent2e,2,ROUND_OVER,217,10,4,437,,,,,,,,,,,,,,,"(9,2)","(6,3)",,"(10,3)","(7,3)","(7,2)",,"(6,16)",,"(6,15)","(5,14)","(3,15)","(8,2)",10,4,5,2,2,8,,2,,8,6,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1409988469,Descent2e,3,ROUND_OVER,270,10,4,437,,,,,,,,,,,,,,,"(9,2)","(6,4)",,"(10,3)","(8,4)","(7,2)",,"(6,16)",,"(6,15)","(5,14)","(3,15)","(8,2)",10,4,7,2,2,8,,2,,11,6,6,,5,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
-1814043066,Descent2e,0,ROUND_OVER,79,10,4,438,,,,,,,,,,,,,,,"(10,6)","(3,7)",,"(6,4)","(5,5)","(5,8)",,"(5,11)",,"(5,9)","(4,11)","(5,10)","(6,2)",12,4,0,2,2,5,,2,,9,6,6,,8,0.0,OSLA,0.0,0.0,0.0,0.0,0.0,OSLA,OSLA,OSLA
-1814043066,Descent2e,1,ROUND_OVER,141,9,4,438,,,,,,,,,,,Goblin Archer minion 1 (54444971) defeated by Syndrael (54444937),,,,"(10,6)","(5,4)",,"(6,4)","(5,5)","(4,5)",,"(7,5)",,"(4,16)","(4,14)","(4,15)","(6,3)",12,4,1,2,2,3,,2,,6,3,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1814043066,Descent2e,2,ROUND_OVER,169,9,4,438,,,,,Barghest minion 2 (54445021) defeated by Avric Albright (54444923),,,,,,,,,,"(10,6)","(5,4)",,Dead,"(8,3)","(6,4)",,"(5,9)",,"(4,16)","(4,14)","(4,15)","(6,3)",12,4,3,2,2,3,,2,,4,Dead,6,,2,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
-1814043066,Descent2e,3,ROUND_OVER,198,8,4,438,,,,,,,,,,,,,,Barghest master (54445001) defeated by Avric Albright (54444923),"(10,6)","(9,5)",,Dead,"(9,7)","(9,6)",,"(5,14)",,"(4,16)","(4,14)","(4,15)",Dead,12,4,5,2,2,3,,2,,2,Dead,2,,Dead,0.0,OSLA,3.0952380952380953,1.5476190476190477,-3.0952380952380953,3.0952380952380953,3.0952380952380953,OSLA,OSLA,OSLA
1520883858,Descent2e,0,ROUND_OVER,94,9,4,439,,Barghest minion 1 (54445011) defeated by Syndrael (54444937),,,,,,,Goblin Archer minion 3 (54559311) defeated by Grisban the Thirsty (54559270),,,,,,"(6,5)","(4,5)",,"(11,4)","(4,7)","(4,6)",,"(8,3)",,"(4,13)","(4,14)","(5,13)","(6,3)",8,4,1,2,2,14,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1520883858,Descent2e,1,ROUND_OVER,143,10,4,439,,,,,,,,,,,,,,,"(6,5)","(4,5)",,"(11,4)","(5,4)","(4,6)",,"(4,12)",,"(4,16)","(4,14)","(4,15)","(6,3)",8,4,3,2,2,14,,2,,10,6,4,,4,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1520883858,Descent2e,2,ROUND_OVER,179,10,4,439,,,,,,,,,,,,,,,"(6,5)","(4,5)",,"(11,4)","(5,4)","(4,6)",,"(5,17)",,"(4,16)","(4,14)","(4,15)","(6,3)",8,4,5,2,2,14,,2,,10,6,4,,4,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1520883858,Descent2e,3,ROUND_OVER,222,10,4,439,,,,,,,,,,,,,,,"(6,5)","(7,2)",,"(11,4)","(5,4)","(4,6)",,"(5,17)",,"(4,16)","(4,14)","(4,15)","(6,3)",8,4,7,2,2,14,,2,,9,5,4,,4,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
1695382437,Descent2e,0,ROUND_OVER,96,10,4,440,,,,,,,,,,,,,,,"(8,2)","(6,4)",,"(7,4)","(7,3)","(6,3)",,"(5,10)",,"(4,12)","(4,9)","(5,15)","(11,6)",6,4,1,2,2,10,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1695382437,Descent2e,1,ROUND_OVER,128,8,4,440,,,,,Barghest minion 2 (54669619) defeated by Syndrael (54669534),,,,,,Goblin Archer minion (54669579) defeated by Widow Tarha (54669521),Goblin Archer minion 2 (54669579) defeated by Widow Tarha (54669521),,,"(8,2)","(6,4)",,Dead,"(7,2)","(6,3)",,"(11,4)",,"(6,15)","(4,15)","(5,15)","(11,6)",3,4,3,2,2,10,,2,,10,Dead,6,,8,0.0,OSLA,1.1904761904761907,0.5952380952380953,-1.1904761904761907,1.1904761904761907,1.1904761904761907,OSLA,OSLA,OSLA
1695382437,Descent2e,2,ROUND_OVER,174,9,4,440,,,,,,,,,,,,,,,"(8,2)","(7,3)",,Dead,"(7,2)","(7,4)",,"(9,9)",,"(6,15)","(4,15)","(5,15)","(11,6)",2,4,5,2,2,10,,2,,10,Dead,6,,8,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
1695382437,Descent2e,3,ROUND_OVER,226,9,4,440,,,,,,,,,,,,,,,"(8,2)","(6,4)",,Dead,"(7,2)","(6,3)",,"(3,15)",,"(6,15)","(4,15)","(5,15)","(11,6)",2,4,7,2,2,10,,2,,12,Dead,4,,8,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-1035790372,Descent2e,0,ROUND_OVER,106,9,4,441,,,,,,,,,,,,,Goblin Archer master (54802489) defeated by Jain Fairwood (54802464),,"(9,2)","(6,3)",,"(9,5)","(4,5)","(8,2)",,"(5,14)",,"(4,13)","(5,11)","(7,4)","(7,2)",10,4,1,2,2,14,,2,,4,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-1035790372,Descent2e,1,ROUND_OVER,161,10,4,441,,,,,,,,,,,,,,,"(9,2)","(6,2)",,"(9,5)","(6,3)","(8,2)",,"(5,14)",,"(3,15)","(5,16)","(5,13)","(7,2)",10,1,3,2,2,14,,2,,4,6,6,,1,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-1035790372,Descent2e,2,ROUND_OVER,206,9,4,441,,,,,,,,,,,,,,Barghest master (54802529) defeated by Ashrian (54802450),"(9,2)","(8,4)",,"(9,5)","(10,5)","(8,2)",,"(5,14)",,"(3,15)","(5,16)","(6,16)",Dead,10,1,5,2,2,13,,2,,4,6,6,,Dead,0.4761904761904763,OSLA,-0.23809523809523814,-0.11904761904761907,0.23809523809523814,-0.23809523809523814,-0.23809523809523814,OSLA,OSLA,OSLA
-1035790372,Descent2e,3,ROUND_OVER,245,9,4,441,,,,,,,,,,,,,,,"(9,2)","(9,4)",,"(9,5)","(8,3)","(8,2)",,"(5,14)",,"(3,15)","(5,16)","(6,16)",Dead,10,1,7,2,2,13,,2,,4,5,6,,Dead,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
-246581159,Descent2e,0,ROUND_OVER,92,10,4,442,,,,,,,,,,,,,,,"(7,4)","(3,14)",,"(6,2)","(7,7)","(5,5)",,"(5,9)",,"(5,7)","(4,8)","(4,16)","(9,5)",12,4,1,2,2,8,,2,,6,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
-246581159,Descent2e,1,ROUND_OVER,144,10,4,442,,,,,,,,,,,,,,,"(7,4)","(5,6)",,"(6,2)","(5,4)","(5,5)",,"(3,17)",,"(4,11)","(5,12)","(4,16)","(9,5)",11,4,3,2,2,8,,2,,6,6,6,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
-246581159,Descent2e,2,ROUND_OVER,204,10,4,442,,,,,,,,,,,,,,,"(7,4)","(8,6)",,"(6,2)","(5,4)","(6,5)",,"(3,17)",,"(6,15)","(3,15)","(4,16)","(8,8)",11,4,5,2,2,8,,2,,6,2,6,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
-246581159,Descent2e,3,ROUND_OVER,263,10,4,442,,,,,,,,,,,,,,,"(7,4)","(7,7)",,"(6,2)","(5,5)","(6,6)",,"(3,17)",,"(6,15)","(3,15)","(4,16)","(8,8)",11,4,7,2,2,8,,2,,6,1,6,,8,10.0,OSLA,-5.0,-2.5,5.0,-5.0,-5.0,OSLA,OSLA,OSLA
1683416298,Descent2e,0,ROUND_OVER,104,10,4,443,,,,,,,,,,,,,,,"(6,4)","(5,3)",,"(10,6)","(5,6)","(5,5)",,"(4,15)",,"(3,16)","(4,11)","(5,11)","(9,4)",8,4,1,2,2,14,,2,,10,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1683416298,Descent2e,1,ROUND_OVER,146,10,4,443,,,,,,,,,,,,,,,"(6,4)","(4,2)",,"(10,6)","(5,5)","(5,4)",,"(4,15)",,"(3,16)","(3,15)","(5,16)","(9,4)",8,4,3,2,2,14,,2,,10,6,5,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1683416298,Descent2e,2,ROUND_OVER,196,10,4,443,,,,,,,,,,,,,,,"(6,4)","(5,3)",,"(10,6)","(5,4)","(6,3)",,"(4,15)",,"(3,16)","(3,15)","(5,16)","(9,4)",8,4,5,2,2,14,,2,,10,6,2,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
1683416298,Descent2e,3,ROUND_OVER,247,9,4,443,,Barghest minion 1 (55064050) defeated by Jain Fairwood (55063961),,,,,,,,,,,,,"(10,6)","(4,2)",,Dead,"(8,3)","(9,3)",,"(4,15)",,"(3,16)","(3,15)","(5,16)","(9,4)",8,4,7,2,2,14,,2,,10,Dead,6,,8,3.333333333333333,OSLA,-1.6666666666666665,-0.8333333333333333,1.6666666666666665,-1.6666666666666665,-1.6666666666666665,OSLA,OSLA,OSLA
1394542115,Descent2e,0,ROUND_OVER,125,10,4,444,,,,,,,,,,,,,,,"(6,2)","(7,5)",,"(8,3)","(7,3)","(5,4)",,"(6,14)",,"(5,13)","(4,14)","(4,13)","(11,4)",8,4,1,2,2,12,,2,,12,6,6,,8,1.4285714285714286,OSLA,-0.7142857142857143,-0.35714285714285715,0.7142857142857143,-0.7142857142857143,-0.7142857142857143,OSLA,OSLA,OSLA
1394542115,Descent2e,1,ROUND_OVER,167,10,4,444,,,,,,,,,,,,,,,"(6,2)","(7,5)",,"(8,3)","(8,2)","(7,2)",,"(6,14)",,"(3,14)","(4,14)","(3,15)","(9,5)",8,4,3,2,2,12,,2,,9,6,4,,8,4.285714285714286,OSLA,-2.142857142857143,-1.0714285714285714,2.142857142857143,-2.142857142857143,-2.142857142857143,OSLA,OSLA,OSLA
1394542115,Descent2e,2,ROUND_OVER,210,10,4,444,,,,,,,,,,,,,,,"(6,2)","(7,4)",,"(8,3)","(7,2)","(7,3)",,"(6,14)",,"(3,14)","(4,14)","(3,15)","(9,5)",5,4,5,2,2,12,,2,,12,6,4,,8,7.142857142857143,OSLA,-3.5714285714285716,-1.7857142857142858,3.5714285714285716,-3.5714285714285716,-3.5714285714285716,OSLA,OSLA,OSLA
